#	Date	Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
70	05-02-2022	Sri Lanka	617,189	+1,287	15,572 	+28	580,770	+550	20,847		28,631	722	6,155,804	285,566	21,556,478 	Asia
71	05-02-2022	Paraguay	605,005	+3,189	17,558 	+43	527,537	+5,589	59,910	210	83,194	2,414	2,416,585	332,302	7,272,250 	South America
72	05-02-2022	Kuwait	574,587	+4,445	2,508 	+3	518,170	+5,150	53,909	86	131,446	574	7,082,185	1,620,168	4,371,267 	Asia
73	05-02-2022	Dominican Republic	561,657	+1,620	4,322 	+3	552,489	+2,516	4,846	124	50,961	392	2,988,770	271,179	11,021,404 	North America
74	05-02-2022	Myanmar	537,569	+346	19,310 		513,952	+173	4,307		9,775	351	6,497,168	118,148	54,991,627 	Asia
75	05-02-2022	Palestine	525,120	+3,051	4,883 	+8	463,479	+6,003	56,758	105	99,260	923	3,078,533	581,913	5,290,366 	Asia
76	05-02-2022	Finland	514,892		2,058 		46,000		466,834	37	92,699	371	9,531,275	1,715,970	5,554,452 	Europe
77	05-02-2022	Venezuela	494,835	+2,157	5,481 	+7	472,220	+1,859	17,134	230	17,481	194	3,359,014	118,662	28,307,389 	South America
78	05-02-2022	Ethiopia	466,455	+166	7,356 	+1	400,734	+360	58,365	232	3,903	62	4,382,926	36,677	119,500,320 	Africa
79	05-02-2022	Moldova	464,234	+3,927	10,755 	+21	402,597	+4,784	50,882	212	115,510	2,676	2,809,100	698,954	4,019,004 	Europe
80	05-02-2022	Mongolia	448,034	+570	2,121 	+4	313,256		132,657	192	133,246	631	4,030,048	1,198,544	3,362,453 	Asia
81	05-02-2022	Libya	445,876		6,052 		397,291	 	42,533	133	63,513	862	2,261,656	322,160	7,020,278 	Africa
82	05-02-2022	Latvia	442,871	+10,501	4,945 	+11	325,995	+5,778	111,931	70	239,012	2,669	6,232,602	3,363,658	1,852,924 	Europe
83	05-02-2022	Egypt	437,350	+2,298	22,877 	+58	369,011	+1,985	45,462	122	4,149	217	3,693,367	35,038	105,410,797 	Africa
84	05-02-2022	Bahrain	413,372	+7,434	1,411 	+1	352,928	+5,917	59,033	22	230,197	786	8,933,720	4,974,977	1,795,731 	Asia
85	05-02-2022	Honduras	397,548		10,548 		127,289		259,711	105	39,145	1,039	1,189,896	117,165	10,155,747 	North America
86	05-02-2022	Singapore	390,071	+10,390	868 	+2	355,611	+2,444	33,592	23	65,849	147	22,779,662	3,845,492	5,923,731 	Asia
87	05-02-2022	Armenia	387,490	+4,032	8,081 	+6	348,356	+2,132	31,053		130,377	2,719	2,771,845	932,628	2,972,079 	Asia
88	05-02-2022	Estonia	373,898	+7,813	2,056 	+9	280,666	+7,470	91,176	13	281,559	1,548	2,893,422	2,178,851	1,327,958 	Europe
89	05-02-2022	Bosnia and Herzegovina	354,325		14,672 		192,218		147,435		109,082	4,517	1,643,253	505,887	3,248,258 	Europe
90	05-02-2022	Oman	350,103	+1,538	4,158 		319,220		26,725	56	65,889	783	25,000,000	4,704,975	5,313,524 	Asia
91	05-02-2022	Qatar	344,711	+903	652  		329,853	+2,314	14,206	44	122,769	232	3,319,909	1,182,386	2,807,805 	Asia
92	05-02-2022	Kenya	322,043	+121	5,607 	+3	295,697	+117	20,739	11	5,786	101	3,254,043	58,464	55,658,676 	Africa
93	05-02-2022	Zambia	306,777		3,928 		299,726		3,123	58	15,975	205	3,198,039	166,530	19,203,990 	Africa
94	05-02-2022	North Macedonia	277,137	+1,500	8,549 	+16	254,862	+522	13,726		133,032	4,104	1,814,187	870,850	2,083,238 	Europe
95	05-02-2022	Cyprus	271,420	+2,568	741 	+1	124,370		146,309	60	222,224	607	9,477,138	7,759,382	1,221,378 	Asia
96	05-02-2022	Albania	263,965	+793	 3,376 	+5	246,087	+1,548	14,502	23	91,885	1,175	1,686,583	587,090	2,872,784 	Europe
97	05-02-2022	Algeria	257,598	+792	6,640 	+9	171,045	+513	79,913	34	5,710	147	230,861	5,117	45,113,219 	Africa
98	05-02-2022	Botswana	256,041		2,585 		248,771		4,685	1	105,484	1,065	2,026,898	835,042	2,427,300 	Africa
99	05-02-2022	Nigeria	253,685	+145	3,139 	+3	230,126	+144	20,420	11	1,184	15	4,116,369	19,210	214,279,253 	Africa
100	05-02-2022	Zimbabwe	230,402	+67	5,362 	+2	221,027	+204	4,013	12	15,150	353	2,003,328	131,730	15,207,891 	Africa
101	05-02-2022	Uzbekistan	227,909	+912	1,581 	+2	211,731	+457	14,597	23	6,656	46	1,377,915	40,240	34,242,584 	Asia
102	05-02-2022	Réunion	226,005		531 		165,236		60,238	60	249,590	586	1,424,291	1,572,926	905,504 	Africa
103	05-02-2022	Mozambique	224,309	+85	2,183 		216,889	+954	5,237	13	6,870	67	1,235,592	37,843	32,650,149 	Africa
104	05-02-2022	Montenegro	222,961	+527	2,599 	+3	215,702	+866	 4,660	60	354,924	4,137	1,127,032	1,794,086	628,193 	Europe
105	05-02-2022	Kyrgyzstan	199,326	+162	2,899 	+3	190,368	+385	6,059	131	29,769	433	1,907,195	284,835	6,695,790 	Asia
106	05-02-2022	Luxembourg	165,958		958 		133,735		31,265	11	258,416	1,492	4,003,503	6,233,918	642,213 	Europe
107	05-02-2022	Afghanistan	165,712	+132	7,425 	+3	146,850	+49	11,437	1,124	4,109	184	863,374	21,410	40,325,316  	Asia
108	05-02-2022	Uganda	162,203	+67	3,552 	+3	99,389	+10	59,262	177	3,376	74	2,372,169	49,378	48,041,165 	Africa
109	05-02-2022	Ghana	157,541	+321	1,412 	+8	154,938	+514	1,191	5	4,907	44	2,241,487	69,814	32,106,594 	Africa
110	05-02-2022	Namibia	156,301	+119	3,977 	+3	147,056	+882	5,268	8	59,788	1,521	928,364	355,116	2,614,253 	Africa
111	05-02-2022	Maldives	148,580	+1,589	281 	+1	130,649	+1,686	17,650	25	267,365	506	2,092,571	3,765,513	555,720 	Asia
112	05-02-2022	Laos	136,148	+488	565 	+3	7,660		127,923		18,290	76	977,681	 131,340	7,443,889 	Asia
113	05-02-2022	El Salvador	135,109		3,927 		120,327		10,855	56	20,664	601	1,627,890	248,973	6,538,413 	North America
114	05-02-2022	Rwanda	129,125	+41	1,446 	+1	45,522		82,157	3	9,591	107	4,557,626	338,511	13,463,727 	Africa
115	05-02-2022	Jamaica	125,781	+264	2,691 	+4	71,281	+372	51,809	25	42,183	902	806,308	270,411	2,981,785 	North America
116	05-02-2022	Cambodia	121,662	+112	3,015 		118,023	+105	624		7,120	176	2,804,799	164,139	17,087,898 	Asia
